status_id,word,lemma,pos,ner
1438965562277728257,for,for,IN,O
1438965562277728257,#Idaho,#Idaho,NNP,O
1438965562277728257,!!,!!,.,O
1438965562277728257,Doctor,doctor,NN,TITLE
1438965562277728257,who,who,WP,O
1438965562277728257,called,call,VBD,O
1438965562277728257,#COVID19vaccine,#covid19vaccine,NN,O
1438965562277728257,',','',O
1438965562277728257,needle,needle,NN,O
1438965562277728257,rape,rape,NN,CRIMINAL_CHARGE
1438965562277728257,',','',O
1438965562277728257,is,be,VBZ,O
1438965562277728257,now,now,RB,DATE
1438965562277728257,on,on,IN,O
1438965562277728257,Idaho,Idaho,NNP,STATE_OR_PROVINCE
1438965562277728257,'s,'s,POS,O
1438965562277728257,largest,largest,JJS,O
1438965562277728257,regional,regional,JJ,O
1438965562277728257,health,health,NN,O
1438965562277728257,board,board,NN,O
1438965562277728257,…,…,",",O
1438965375023079430,RT,rt,NN,O
1438965375023079430,@GovKathyHochul,@govkathyhochul,NN,HANDLE
1438965375023079430,:,:,:,O
1438965375023079430,Get,get,VB,O
1438965375023079430,vaccinated,vaccinate,VBN,O
1438965375023079430,.,.,.,O
1438965375023079430,To,to,TO,O
1438965375023079430,protect,protect,VB,O
1438965375023079430,yourself,yourself,PRP,O
1438965375023079430,.,.,.,O
1438965375023079430,To,to,TO,O
1438965375023079430,protect,protect,VB,O
1438965375023079430,your,you,PRP$,O
1438965375023079430,neighbors,neighbor,NNS,O
1438965375023079430,.,.,.,O
1438965375023079430,To,to,TO,O
1438965375023079430,protect,protect,VB,O
1438965375023079430,your,you,PRP$,O
1438965375023079430,fellow,fellow,JJ,O
1438965375023079430,New,New,NNPS,MISC
1438965375023079430,Yorkers,Yorkers,NNPS,MISC
1438965375023079430,.,.,.,O
1438965375023079430,Make,make,VB,O
1438965375023079430,your,you,PRP$,O
1438965375023079430,plan,plan,NN,O
1438965375023079430,to,to,TO,O
1438965375023079430,…,…,",",O
1438964199183593473,A,a,DT,O
1438964199183593473,#ThirdDose,#thirddose,NN,O
1438964199183593473,of,of,IN,O
1438964199183593473,the,the,DT,O
1438964199183593473,#PfizerBioNTech,#PfizerBioNTech,NNP,O
1438964199183593473,#COVID19vaccine,#covid19vaccine,NN,O
1438964199183593473,significantly,significantly,RB,O
1438964199183593473,increased,increase,VBD,O
1438964199183593473,#NeutralizingAntibodies,#neutralizingantibodies,NNS,O
1438964199183593473,levels,level,NNS,O
1438964199183593473,against,against,IN,O
1438964199183593473,…,…,",",O
1438964199183593473,https://t.co/M7rWuOdx8I,https://t.co/m7rwuodx8i,ADD,URL
1438964160516210690,RT,rt,NN,O
1438964160516210690,@RobbWiller,@robbwiller,NN,HANDLE
1438964160516210690,:,:,:,O
1438964160516210690,https://t.co/dTtZoSDjbh,https://t.co/dttzosdjbh,NN,URL
1438964160516210690,Check,check,VB,O
1438964160516210690,out,out,RP,O
1438964160516210690,CDC,CDC,NNP,ORGANIZATION
1438964160516210690,’s,’s,POS,O
1438964160516210690,new,new,JJ,O
1438964160516210690,COVID,COVID,NNP,O
1438964160516210690,-,-,HYPH,O
1438964160516210690,19,19,NNP,O
1438964160516210690,Vaccination,Vaccination,NNP,O
1438964160516210690,Field,Field,NNP,O
1438964160516210690,Guide,Guide,NNP,TITLE
1438964160516210690,.,.,.,O
1438964160516210690,This,this,DT,O
1438964160516210690,resource,resource,NN,O
1438964160516210690,for,for,IN,O
1438964160516210690,health,health,NN,O
1438964160516210690,departments,department,NNS,O
1438964160516210690,and,and,CC,O
1438964160516210690,com,com,NN,O
1438964160516210690,…,…,",",O
1438963800439509000,RT,rt,NN,O
1438963800439509000,@NYCHealthSystem,@nychealthsystem,NN,HANDLE
1438963800439509000,:,:,:,O
1438963800439509000,New,New,NNPS,O
1438963800439509000,Yorkers,Yorkers,NNPS,O
1438963800439509000,can,can,MD,O
1438963800439509000,get,get,VB,O
1438963800439509000,$,$,$,MONEY
1438963800439509000,100,100,CD,MONEY
1438963800439509000,",",",",",",O
1438963800439509000,free,free,JJ,O
1438963800439509000,tickets,ticket,NNS,O
1438963800439509000,",",",",",",O
1438963800439509000,memberships,membership,NNS,O
1438963800439509000,or,or,CC,O
1438963800439509000,gifts,gift,NNS,O
1438963800439509000,for,for,IN,O
1438963800439509000,getting,get,VBG,O
1438963800439509000,vaccinated,vaccinate,VBN,O
1438963800439509000,against,against,IN,O
1438963800439509000,#COVID19,#covid19,NN,O
1438963800439509000,.,.,.,O
1438963800439509000,These,these,DT,O
1438963800439509000,giveaways,giveaway,NNS,O
1438963800439509000,…,…,",",O
1438963610928119809,RT,rt,NN,O
1438963610928119809,@RobbWiller,@robbwiller,NN,HANDLE
1438963610928119809,:,:,:,O
1438963610928119809,https://t.co/dTtZoSDjbh,https://t.co/dttzosdjbh,NN,URL
1438963610928119809,Check,check,VB,O
1438963610928119809,out,out,RP,O
1438963610928119809,CDC,CDC,NNP,ORGANIZATION
1438963610928119809,’s,’s,POS,O
1438963610928119809,new,new,JJ,O
1438963610928119809,COVID,COVID,NNP,O
1438963610928119809,-,-,HYPH,O
1438963610928119809,19,19,NNP,O
1438963610928119809,Vaccination,Vaccination,NNP,O
1438963610928119809,Field,Field,NNP,O
1438963610928119809,Guide,Guide,NNP,TITLE
1438963610928119809,.,.,.,O
1438963610928119809,This,this,DT,O
1438963610928119809,resource,resource,NN,O
1438963610928119809,for,for,IN,O
1438963610928119809,health,health,NN,O
1438963610928119809,departments,department,NNS,O
1438963610928119809,and,and,CC,O
1438963610928119809,com,com,NN,O
1438963610928119809,…,…,",",O
1438962651527254024,RT,rt,NN,O
1438962651527254024,@ndtv,@ndtv,NN,HANDLE
1438962651527254024,:,:,:,O
1438962651527254024,“,“,``,O
1438962651527254024,Our,we,PRP$,O
1438962651527254024,goal,goal,NN,O
1438962651527254024,is,be,VBZ,O
1438962651527254024,to,to,TO,O
1438962651527254024,administer,administer,VB,O
1438962651527254024,1,1,CD,NUMBER
1438962651527254024,crore,crore,CD,NUMBER
1438962651527254024,vaccines,vaccine,NNS,O
1438962651527254024,a,a,DT,DURATION
1438962651527254024,day,day,NN,DURATION
1438962651527254024,.,.,.,O
1438962651527254024,We,we,PRP,O
1438962651527254024,all,all,DT,O
1438962651527254024,know,know,VBP,O
1438962651527254024,how,how,WRB,O
1438962651527254024,important,important,JJ,O
1438962651527254024,#COVID19Vaccine,#covid19vaccine,NN,O
1438962651527254024,is,be,VBZ,O
1438962651527254024,for,for,IN,O
1438962651527254024,India,India,NNP,COUNTRY
1438962651527254024,",",",",",",O
1438962651527254024,we,we,PRP,O
1438962651527254024,'ve,have,VBP,O
1438962651527254024,been,be,VBN,O
1438962651527254024,through,through,IN,O
1438962651527254024,a,a,DT,O
1438962651527254024,t,t,NN,O
1438962651527254024,…,…,",",O
1438962329006137344,My,my,PRP$,O
1438962329006137344,2nd,2nd,JJ,ORDINAL
1438962329006137344,dose,dose,NN,O
1438962329006137344,of,of,IN,O
1438962329006137344,#COVID19Vaccine,#covid19vaccine,NN,O
1438962329006137344,doing,do,VBG,O
1438962329006137344,work,work,NN,O
1438962329006137344,.,.,.,O
1438962329006137344,https://t.co/B2y7hRVUMJ,https://t.co/b2y7hrvumj,ADD,URL
1438962249436172289,She,she,PRP,O
1438962249436172289,says,say,VBZ,O
1438962249436172289,the,the,DT,O
1438962249436172289,child,child,NN,O
1438962249436172289,had,have,VBD,O
1438962249436172289,underlying,underlying,JJ,O
1438962249436172289,health,health,NN,O
1438962249436172289,conditions,condition,NNS,O
1438962249436172289,",",",",",",O
1438962249436172289,and,and,CC,O
1438962249436172289,there,there,EX,O
1438962249436172289,were,be,VBD,O
1438962249436172289,no,no,DT,O
1438962249436172289,school,school,NN,O
1438962249436172289,or,or,CC,O
1438962249436172289,child,child,NN,O
1438962249436172289,care,care,VBP,O
1438962249436172289,setting,set,VBG,O
1438962249436172289,exposures,exposure,NNS,O
1438962249436172289,relat,relat,VBP,O
1438962249436172289,…,…,",",O
1438962249436172289,https://t.co/vSDPJnyM3a,https://t.co/vsdpjnym3a,ADD,URL
1438961619699212289,📢,📢,NFP,O
1438961619699212289,The,the,DT,O
1438961619699212289,committee,committee,NN,O
1438961619699212289,has,have,VBZ,O
1438961619699212289,finally,finally,RB,O
1438961619699212289,voted,vote,VBN,O
1438961619699212289,@US_FDA,@US_FDA,NNP,HANDLE
1438961619699212289,.,.,.,O
1438961619699212289,They,they,PRP,O
1438961619699212289,do,do,VBP,O
1438961619699212289,NOT,not,RB,O
1438961619699212289,approve,approve,VB,O
1438961619699212289,Pfizer,Pfizer,NNP,O
1438961619699212289,-,-,HYPH,O
1438961619699212289,BioNTech,BioNTech,NNP,O
1438961619699212289,#COVID19Vaccine,#covid19vaccine,NN,O
1438961619699212289,booster,booster,NN,O
1438961619699212289,for,for,IN,O
1438961619699212289,all,all,DT,O
1438961619699212289,>,>,SYM,O
1438961619699212289,1,1,CD,NUMBER
1438961619699212289,…,…,",",O
1438961619699212289,https://t.co/sWHNUWMlUS,https://t.co/swhnuwmlus,ADD,URL
1438961526816260097,RT,rt,NN,O
1438961526816260097,@MSF_canada,@msf_canada,NN,HANDLE
1438961526816260097,:,:,:,O
1438961526816260097,“,“,``,O
1438961526816260097,Less,less,JJR,O
1438961526816260097,wealthy,wealthy,JJ,O
1438961526816260097,countries,country,NNS,O
1438961526816260097,should,should,MD,O
1438961526816260097,not,not,RB,O
1438961526816260097,be,be,VB,O
1438961526816260097,dumping,dump,VBG,O
1438961526816260097,grounds,grounds,NNS,O
1438961526816260097,for,for,IN,O
1438961526816260097,(,(,-LRB-,O
1438961526816260097,#COVID19Vaccine,#covid19vaccine,NN,O
1438961526816260097,),),-RRB-,O
1438961526816260097,doses,dose,NNS,O
1438961526816260097,on,on,IN,O
1438961526816260097,the,the,DT,O
1438961526816260097,cusp,cusp,NN,O
1438961526816260097,of,of,IN,O
1438961526816260097,expiry,expiry,NN,O
1438961526816260097,"""","""",'',O
1438961526816260097,says,say,VBZ,O
1438961526816260097,@jwnickerson,@jwnickerson,NN,HANDLE
1438961526816260097,…,…,",",O
1438961019326509056,RT,rt,NN,O
1438961019326509056,@GovKathyHochul,@govkathyhochul,NN,HANDLE
1438961019326509056,:,:,:,O
1438961019326509056,Thanks,thanks,NN,O
1438961019326509056,to,to,IN,O
1438961019326509056,New,New,NNP,O
1438961019326509056,Yorkers,Yorkers,NNPS,O
1438961019326509056,getting,get,VBG,O
1438961019326509056,the,the,DT,O
1438961019326509056,vaccine,vaccine,NN,O
1438961019326509056,",",",",",",O
1438961019326509056,we,we,PRP,O
1438961019326509056,were,be,VBD,O
1438961019326509056,able,able,JJ,O
1438961019326509056,to,to,TO,O
1438961019326509056,welcome,welcome,VB,O
1438961019326509056,Broadway,Broadway,NNP,LOCATION
1438961019326509056,back,back,RB,O
1438961019326509056,this,this,DT,DATE
1438961019326509056,week,week,NN,DATE
1438961019326509056,!,!,.,O
1438961019326509056,Do,do,VB,O
1438961019326509056,n’t,n’t,RB,O
1438961019326509056,throw,throw,VB,O
1438961019326509056,away,away,RB,O
1438961019326509056,your,you,PRP$,O
1438961019326509056,sho,sho,NN,O
1438961019326509056,…,…,",",O
1438960974518644736,¡,¡,SYM,O
1438960974518644736,Vacúnate,Vacúnate,NNP,O
1438960974518644736,!,!,.,O
1438960974518644736,Local,local,JJ,O
1438960974518644736,community,community,NN,O
1438960974518644736,leaders,leader,NNS,O
1438960974518644736,sharing,share,VBG,O
1438960974518644736,their,they,PRP$,O
1438960974518644736,reason,reason,NN,O
1438960974518644736,",",",",",",O
1438960974518644736,why,why,WRB,O
1438960974518644736,did,do,VBD,O
1438960974518644736,they,they,PRP,O
1438960974518644736,decide,decide,VB,O
1438960974518644736,to,to,TO,O
1438960974518644736,get,get,VB,O
1438960974518644736,the,the,DT,O
1438960974518644736,#covid19vaccine,#covid19vaccine,NN,O
1438960974518644736,?,?,.,O
1438960974518644736,#enespanol,#enespanol,NNP,O
1438960974518644736,…,…,",",O
1438960974518644736,https://t.co/ULcirkzsqk,https://t.co/ulcirkzsqk,ADD,URL
1438960722508193798,RT,rt,NN,O
1438960722508193798,@NHSBSolCCG,@nhsbsolccg,NN,HANDLE
1438960722508193798,:,:,:,O
1438960722508193798,🤔,🤔,NFP,O
1438960722508193798,How,how,WRB,O
1438960722508193798,long,long,RB,O
1438960722508193798,has,have,VBZ,O
1438960722508193798,it,it,PRP,O
1438960722508193798,been,be,VBN,O
1438960722508193798,since,since,IN,O
1438960722508193798,your,you,PRP$,O
1438960722508193798,first,first,JJ,ORDINAL
1438960722508193798,dose,dose,NN,O
1438960722508193798,of,of,IN,O
1438960722508193798,the,the,DT,O
1438960722508193798,#COVID19Vaccine,#covid19vaccine,NN,O
1438960722508193798,?,?,.,O
1438960722508193798,💉,💉,NFP,O
1438960722508193798,If,if,IN,O
1438960722508193798,it,it,PRP,O
1438960722508193798,'s,be,VBZ,O
1438960722508193798,been,be,VBN,O
1438960722508193798,at,at,IN,O
1438960722508193798,least,least,RBS,O
1438960722508193798,8️⃣,8️⃣,CD,NUMBER
1438960722508193798,weeks,week,NNS,DURATION
1438960722508193798,since,since,IN,O
1438960722508193798,your,you,PRP$,O
1438960722508193798,first,first,JJ,ORDINAL
1438960722508193798,do,do,VBP,O
1438960722508193798,…,…,",",O
1438960181849772038,RT,rt,NN,O
1438960181849772038,@RobbWiller,@robbwiller,NN,HANDLE
1438960181849772038,:,:,:,O
1438960181849772038,https://t.co/dTtZoSDjbh,https://t.co/dttzosdjbh,NN,URL
1438960181849772038,Check,check,VB,O
1438960181849772038,out,out,RP,O
1438960181849772038,CDC,CDC,NNP,ORGANIZATION
1438960181849772038,’s,’s,POS,O
1438960181849772038,new,new,JJ,O
1438960181849772038,COVID,COVID,NNP,O
1438960181849772038,-,-,HYPH,O
1438960181849772038,19,19,NNP,O
1438960181849772038,Vaccination,Vaccination,NNP,O
1438960181849772038,Field,Field,NNP,O
1438960181849772038,Guide,Guide,NNP,TITLE
1438960181849772038,.,.,.,O
1438960181849772038,This,this,DT,O
1438960181849772038,resource,resource,NN,O
1438960181849772038,for,for,IN,O
1438960181849772038,health,health,NN,O
1438960181849772038,departments,department,NNS,O
1438960181849772038,and,and,CC,O
1438960181849772038,com,com,NN,O
1438960181849772038,…,…,",",O
1438960118347943936,If,if,IN,O
1438960118347943936,you,you,PRP,O
1438960118347943936,truly,truly,RB,O
1438960118347943936,believe,believe,VBP,O
1438960118347943936,you,you,PRP,O
1438960118347943936,got,get,VBD,O
1438960118347943936,a,a,DT,O
1438960118347943936,reaction,reaction,NN,O
1438960118347943936,from,from,IN,O
1438960118347943936,a,a,DT,O
1438960118347943936,vaccine,vaccine,NN,O
1438960118347943936,",",",",",",O
1438960118347943936,ANY,any,DT,O
1438960118347943936,VACCINE,vaccine,NN,O
1438960118347943936,",",",",",",O
1438960118347943936,in,in,IN,O
1438960118347943936,addition,addition,NN,O
1438960118347943936,to,to,IN,O
1438960118347943936,talking,talk,VBG,O
1438960118347943936,to,to,IN,O
1438960118347943936,your,you,PRP$,O
1438960118347943936,family,family,NN,O
1438960118347943936,",",",",",",O
1438960118347943936,contact,contact,NN,O
1438960118347943936,…,…,",",O
1438960118347943936,https://t.co/dhAIXz8RC3,https://t.co/dhaixz8rc3,ADD,URL
1438960067747856384,https://t.co/dTtZoSDjbh,https://t.co/dTtZoSDjbh,NNP,URL
1438960067747856384,Check,check,VB,O
1438960067747856384,out,out,RP,O
1438960067747856384,CDC,CDC,NNP,ORGANIZATION
1438960067747856384,’s,’s,POS,O
1438960067747856384,new,new,JJ,O
1438960067747856384,COVID,COVID,NNP,O
1438960067747856384,-,-,HYPH,O
1438960067747856384,19,19,NNP,O
1438960067747856384,Vaccination,Vaccination,NNP,O
1438960067747856384,Field,Field,NNP,O
1438960067747856384,Guide,Guide,NNP,TITLE
1438960067747856384,.,.,.,O
1438960067747856384,This,this,DT,O
1438960067747856384,resource,resource,NN,O
1438960067747856384,for,for,IN,O
1438960067747856384,health,health,NN,O
1438960067747856384,departments,department,NNS,O
1438960067747856384,…,…,",",O
1438960067747856384,https://t.co/nHKJGkbEkg,https://t.co/nhkjgkbekg,ADD,URL
1438959732669272066,🤔,🤔,NFP,O
1438959732669272066,How,how,WRB,O
1438959732669272066,long,long,RB,O
1438959732669272066,has,have,VBZ,O
1438959732669272066,it,it,PRP,O
1438959732669272066,been,be,VBN,O
1438959732669272066,since,since,IN,O
1438959732669272066,your,you,PRP$,O
1438959732669272066,first,first,JJ,ORDINAL
1438959732669272066,dose,dose,NN,O
1438959732669272066,of,of,IN,O
1438959732669272066,the,the,DT,O
1438959732669272066,#COVID19Vaccine,#covid19vaccine,NN,O
1438959732669272066,?,?,.,O
1438959732669272066,💉,💉,NFP,O
1438959732669272066,If,if,IN,O
1438959732669272066,it,it,PRP,O
1438959732669272066,'s,be,VBZ,O
1438959732669272066,been,be,VBN,O
1438959732669272066,at,at,IN,O
1438959732669272066,least,least,RBS,O
1438959732669272066,8️⃣,8️⃣,CD,NUMBER
1438959732669272066,weeks,week,NNS,DURATION
1438959732669272066,since,since,IN,O
1438959732669272066,your,you,PRP$,O
1438959732669272066,…,…,",",O
1438959732669272066,https://t.co/mnJ1TK5HhM,https://t.co/mnj1tk5hhm,ADD,URL
1438959693817278465,#US,#us,NN,O
1438959693817278465,to,to,TO,O
1438959693817278465,buy,buy,VB,O
1438959693817278465,millions,million,NNS,O
1438959693817278465,of,of,IN,O
1438959693817278465,#Pfizer,#pfizer,NN,O
1438959693817278465,vaccine,vaccine,NN,O
1438959693817278465,doses,dose,NNS,O
1438959693817278465,to,to,TO,O
1438959693817278465,donate,donate,VB,O
1438959693817278465,to,to,IN,O
1438959693817278465,world,world,NN,O
1438959693817278465,-,-,HYPH,O
1438959693817278465,Washington,Washington,NNP,O
1438959693817278465,Post,Post,NNP,O
1438959693817278465,#COVID19,#covid19,NN,O
1438959693817278465,#COVID19Vaccine,#covid19vaccine,NN,O
1438959693817278465,https://t.co/Zhn105EkIh,https://t.co/zhn105ekih,ADD,URL
1438958702040547329,I,I,PRP,O
1438958702040547329,just,just,RB,O
1438958702040547329,got,get,VBD,O
1438958702040547329,vaccine,vaccine,NN,O
1438958702040547329,passport,passport,NN,O
1438958702040547329,carded,card,VBD,O
1438958702040547329,at,at,IN,O
1438958702040547329,the,the,DT,O
1438958702040547329,@ChartreuseMoose,@chartreusemoose,NN,HANDLE
1438958702040547329,in,in,IN,O
1438958702040547329,100,100,CD,NUMBER
1438958702040547329,Mile,Mile,NNP,O
1438958702040547329,House,House,NNP,O
1438958702040547329,",",",",",",O
1438958702040547329,BC,BC,NNP,STATE_OR_PROVINCE
1438958702040547329,.,.,.,O
1438958702040547329,Fortunately,fortunately,RB,O
1438958702040547329,",",",",",",O
1438958702040547329,or,or,CC,O
1438958702040547329,should,should,MD,O
1438958702040547329,I,I,PRP,O
1438958702040547329,say,say,VB,O
1438958702040547329,resp,resp,JJ,O
1438958702040547329,…,…,",",O
1438958702040547329,https://t.co/YrNPdGpuzk,https://t.co/yrnpdgpuzk,ADD,URL
1438958096102088715,I,I,PRP,O
1438958096102088715,just,just,RB,O
1438958096102088715,got,get,VBD,O
1438958096102088715,vaccine,vaccine,NN,O
1438958096102088715,passport,passport,NN,O
1438958096102088715,carded,card,VBD,O
1438958096102088715,at,at,IN,O
1438958096102088715,a,a,DT,O
1438958096102088715,restaurant,restaurant,NN,O
1438958096102088715,in,in,IN,O
1438958096102088715,100,100,CD,NUMBER
1438958096102088715,Mile,Mile,NNP,ORGANIZATION
1438958096102088715,House,House,NNP,ORGANIZATION
1438958096102088715,",",",",",",O
1438958096102088715,BC,BC,NNP,STATE_OR_PROVINCE
1438958096102088715,.,.,.,O
1438958096102088715,Fortunately,fortunately,RB,O
1438958096102088715,",",",",",",O
1438958096102088715,or,or,CC,O
1438958096102088715,should,should,MD,O
1438958096102088715,I,I,PRP,O
1438958096102088715,say,say,VB,O
1438958096102088715,responsibly,responsibly,RB,O
1438958096102088715,…,…,",",O
1438958096102088715,https://t.co/cb0oXhJFNj,https://t.co/cb0oxhjfnj,ADD,URL
1438956650539503619,RT,rt,NN,O
1438956650539503619,@AuEpochTimes,@auepochtimes,NNS,HANDLE
1438956650539503619,:,:,:,O
1438956650539503619,Foreign,foreign,JJ,O
1438956650539503619,matter,matter,NN,O
1438956650539503619,has,have,VBZ,O
1438956650539503619,been,be,VBN,O
1438956650539503619,discovered,discover,VBN,O
1438956650539503619,in,in,IN,O
1438956650539503619,five,five,CD,NUMBER
1438956650539503619,unused,unused,JJ,O
1438956650539503619,vials,vial,NNS,O
1438956650539503619,of,of,IN,O
1438956650539503619,#Pfizer,#Pfizer,NNP,O
1438956650539503619,’s,’s,POS,O
1438956650539503619,#COVID19vaccine,#covid19vaccine,NN,O
1438956650539503619,near,near,IN,O
1438956650539503619,#Tokyo,#Tokyo,NNP,O
1438956650539503619,",",",",",",O
1438956650539503619,#Japan,#Japan,NNP,O
1438956650539503619,",",",",",",O
1438956650539503619,and,and,CC,O
1438956650539503619,one,one,CD,NUMBER
1438956650539503619,vial,vial,NN,O
1438956650539503619,in,in,IN,O
1438956650539503619,…,…,",",O
1438956630671040516,#VaughanWoodbridge,#VaughanWoodbridge,NNP,O
1438956630671040516,:,:,:,O
1438956630671040516,If,if,IN,O
1438956630671040516,you,you,PRP,O
1438956630671040516,or,or,CC,O
1438956630671040516,a,a,DT,O
1438956630671040516,loved,love,VBD,O
1438956630671040516,one,one,PRP,NUMBER
1438956630671040516,are,be,VBP,O
1438956630671040516,looking,look,VBG,O
1438956630671040516,to,to,TO,O
1438956630671040516,get,get,VB,O
1438956630671040516,a,a,DT,O
1438956630671040516,1st,1st,NN,ORDINAL
1438956630671040516,or,or,CC,O
1438956630671040516,2nd,2nd,JJ,ORDINAL
1438956630671040516,dose,dose,NN,O
1438956630671040516,",",",",",",O
1438956630671040516,pop,pop,NN,O
1438956630671040516,-,-,HYPH,O
1438956630671040516,up,up,NN,O
1438956630671040516,#COVID19,#covid19,NN,O
1438956630671040516,vaccine,vaccine,NN,O
1438956630671040516,clinics,clinic,NNS,O
1438956630671040516,wil,wil,MD,O
1438956630671040516,…,…,",",O
1438956630671040516,https://t.co/xfhhNaq1JY,https://t.co/xfhhnaq1jy,ADD,URL
1438956001043038210,#Covid19Vaccine,#covid19vaccine,NN,O
1438956001043038210,&,&,CC,O
1438956001043038210,Testing,Testing,NNP,O
1438956001043038210,Pop,Pop,NNP,O
1438956001043038210,-,-,HYPH,O
1438956001043038210,Up,Up,NNP,O
1438956001043038210,happening,happen,VBG,O
1438956001043038210,Sat.,Sat.,NNP,O
1438956001043038210,",",",",",",O
1438956001043038210,Sept.,Sept.,NNP,DATE
1438956001043038210,18,18,CD,DATE
1438956001043038210,at,at,IN,O
1438956001043038210,Oak,Oak,NNP,ORGANIZATION
1438956001043038210,Center,Center,NNP,ORGANIZATION
1438956001043038210,Homes,Homes,NNPS,ORGANIZATION
1438956001043038210,Inc.,Inc.,NNP,ORGANIZATION
1438956001043038210,.,.,.,O
1438956001043038210,Office,Office,NNP,O
1438956001043038210,(,(,-LRB-,O
1438956001043038210,850,850,CD,NUMBER
1438956001043038210,18th,18th,JJ,ORDINAL
1438956001043038210,St.,St.,NNP,O
1438956001043038210,",",",",",",O
1438956001043038210,Oakland,Oakland,NNP,CITY
1438956001043038210,",",",",",",O
1438956001043038210,9,9,CD,NUMBER
1438956001043038210,…,…,",",O
1438956001043038210,https://t.co/54H8VUvZtV,https://t.co/54h8vuvztv,ADD,URL
1438955924568215552,There,there,EX,O
1438955924568215552,is,be,VBZ,O
1438955924568215552,a,a,DT,O
1438955924568215552,lot,lot,NN,O
1438955924568215552,of,of,IN,O
1438955924568215552,misinformation,misinformation,NN,O
1438955924568215552,in,in,IN,O
1438955924568215552,the,the,DT,O
1438955924568215552,news,news,NN,O
1438955924568215552,and,and,CC,O
1438955924568215552,on,on,IN,O
1438955924568215552,social,social,JJ,O
1438955924568215552,media,media,NNS,O
1438955924568215552,about,about,IN,O
1438955924568215552,the,the,DT,O
1438955924568215552,#COVID19vaccine,#covid19vaccine,NN,O
1438955924568215552,.,.,.,O
1438955924568215552,NYC,NYC,NNP,O
1438955924568215552,Health,Health,NNP,O
1438955924568215552,+,+,SYM,O
1438955924568215552,Hospitals,Hospitals,NNPS,O
1438955924568215552,…,…,",",O
1438955924568215552,https://t.co/Szuhn3uqh4,https://t.co/szuhn3uqh4,ADD,URL
1438954934595108866,.,.,.,O
1438954934595108866,@US_FDA,@US_FDA,NNP,HANDLE
1438954934595108866,panel,panel,NN,O
1438954934595108866,votes,vote,NNS,O
1438954934595108866,against,against,IN,O
1438954934595108866,#COVID19vaccine,#covid19vaccine,NN,O
1438954934595108866,booster,booster,NN,O
1438954934595108866,recommendation,recommendation,NN,O
1438954934595108866,|,|,NFP,O
1438954934595108866,TheHill,TheHill,NNP,O
1438954934595108866,https://t.co/1jeaqc1AOD,https://t.co/1jeaqc1aod,ADD,URL
1438954903280488456,RT,rt,NN,O
1438954903280488456,@GovKathyHochul,@govkathyhochul,NN,HANDLE
1438954903280488456,:,:,:,O
1438954903280488456,Thanks,thanks,NN,O
1438954903280488456,to,to,IN,O
1438954903280488456,New,New,NNP,O
1438954903280488456,Yorkers,Yorkers,NNPS,O
1438954903280488456,getting,get,VBG,O
1438954903280488456,the,the,DT,O
1438954903280488456,vaccine,vaccine,NN,O
1438954903280488456,",",",",",",O
1438954903280488456,we,we,PRP,O
1438954903280488456,were,be,VBD,O
1438954903280488456,able,able,JJ,O
1438954903280488456,to,to,TO,O
1438954903280488456,welcome,welcome,VB,O
1438954903280488456,Broadway,Broadway,NNP,LOCATION
1438954903280488456,back,back,RB,O
1438954903280488456,this,this,DT,DATE
1438954903280488456,week,week,NN,DATE
1438954903280488456,!,!,.,O
1438954903280488456,Do,do,VB,O
1438954903280488456,n’t,n’t,RB,O
1438954903280488456,throw,throw,VB,O
1438954903280488456,away,away,RB,O
1438954903280488456,your,you,PRP$,O
1438954903280488456,sho,sho,NN,O
1438954903280488456,…,…,",",O
1438953067936948238,Broome,Broome,NNP,CITY
1438953067936948238,County,County,NNP,LOCATION
1438953067936948238,"109,908","109,908",CD,NUMBER
1438953067936948238,People,people,NNS,O
1438953067936948238,with,with,IN,O
1438953067936948238,completed,complete,VBN,O
1438953067936948238,Vaccine,Vaccine,NNP,MISC
1438953067936948238,Series,Series,NNP,MISC
1438953067936948238,"117,673","117,673",CD,NUMBER
1438953067936948238,People,people,NNS,O
1438953067936948238,with,with,IN,O
1438953067936948238,at,at,IN,O
1438953067936948238,least,least,RBS,O
1438953067936948238,one,one,CD,NUMBER
1438953067936948238,Vaccine,vaccine,NN,O
1438953067936948238,Dose,dose,NN,O
1438953067936948238,61.4,61.4,CD,PERCENT
1438953067936948238,%,%,NN,PERCENT
1438953067936948238,o,o,IN,O
1438953067936948238,…,…,",",O
1438953067936948238,https://t.co/HfKq9Uz7kh,https://t.co/hfkq9uz7kh,ADD,URL
1438953006532370437,Get,get,VB,O
1438953006532370437,your,you,PRP$,O
1438953006532370437,#COVID19Vaccine,#covid19vaccine,NN,O
1438953006532370437,at,at,IN,O
1438953006532370437,Covenant,Covenant,NNP,ORGANIZATION
1438953006532370437,Community,Community,NNP,ORGANIZATION
1438953006532370437,Care,Care,NNP,ORGANIZATION
1438953006532370437,.,.,.,O
1438953006532370437,Learn,learn,VB,O
1438953006532370437,more,more,JJR,O
1438953006532370437,:,:,:,O
1438953006532370437,https://t.co/Xr8cNJDSIm,https://t.co/xr8cnjdsim,NN,URL
1438953006532370437,https://t.co/orl5gN7A2x,https://t.co/orl5gn7a2x,ADD,URL
1438952343358279682,RT,rt,NN,O
